Y reward cum_regret
0 -1 1
1 -1 1
1 -1 1
1 0 0.75
0 -1 0.8
2 -1 0.8333333333333334
1 -1 0.8571428571428571
1 -1 0.875
1 -1 0.8888888888888888
1 0 0.8
1 -1 0.8181818181818182
2 -1 0.8333333333333334
1 -1 0.8461538461538461
0 -1 0.8571428571428571
1 -1 0.8666666666666667
2 -1 0.875
0 0 0.8235294117647058
0 -1 0.8333333333333334
1 0 0.7894736842105263
0 -1 0.8
1 -1 0.8095238095238095
0 -1 0.8181818181818182
1 -1 0.8260869565217391
2 0 0.7916666666666666
1 -1 0.8
0 -1 0.8076923076923077
0 0 0.7777777777777778
1 0 0.75
1 0 0.7241379310344828
0 -1 0.7333333333333333
1 -1 0.7419354838709677
1 -1 0.75
2 -1 0.7575757575757576
0 -1 0.7647058823529411
0 0 0.7428571428571429
0 -1 0.75
0 -1 0.7567567567567568
0 -1 0.7631578947368421
0 -1 0.7692307692307693
0 0 0.75
1 -1 0.7560975609756098
2 -1 0.7619047619047619
1 -1 0.7674418604651163
1 -1 0.7727272727272727
1 0 0.7555555555555555
0 0 0.7391304347826086
0 -1 0.7446808510638298
0 -1 0.75
1 -1 0.7551020408163265
0 -1 0.76
0 -1 0.7647058823529411
1 0 0.75
1 -1 0.7547169811320755
0 0 0.7407407407407407
1 0 0.7272727272727273
1 0 0.7142857142857143
2 0 0.7017543859649122
1 -1 0.7068965517241379
2 -1 0.711864406779661
0 -1 0.7166666666666667
1 -1 0.7213114754098361
1 -1 0.7258064516129032
0 -1 0.7301587301587301
1 0 0.71875
0 0 0.7076923076923077
1 -1 0.7121212121212122
2 0 0.7014925373134329
0 0 0.6911764705882353
1 -1 0.6956521739130435
1 -1 0.7
0 0 0.6901408450704225
0 -1 0.6944444444444444
1 0 0.684931506849315
0 -1 0.6891891891891891
1 -1 0.6933333333333334
0 -1 0.6973684210526315
1 0 0.6883116883116883
1 0 0.6794871794871795
1 -1 0.6835443037974683
0 -1 0.6875
1 0 0.6790123456790124
0 -1 0.6829268292682927
1 -1 0.6867469879518072
1 -1 0.6904761904761905
0 0 0.6823529411764706
0 -1 0.686046511627907
1 0 0.6781609195402298
1 0 0.6704545454545454
1 -1 0.6741573033707865
0 -1 0.6777777777777778
1 -1 0.6813186813186813
1 0 0.6739130434782609
1 -1 0.6774193548387096
1 0 0.6702127659574468
1 0 0.6631578947368421
1 0 0.65625
1 0 0.6494845360824743
2 -1 0.6530612244897959
2 -1 0.6565656565656566
1 0 0.65
1 0 0.6435643564356436
0 -1 0.6470588235294118
0 -1 0.6504854368932039
1 -1 0.6538461538461539
1 -1 0.6571428571428571
0 0 0.6509433962264151
0 -1 0.6542056074766355
0 -1 0.6574074074074074
1 -1 0.6605504587155964
1 0 0.6545454545454545
1 -1 0.6576576576576577
1 0 0.6517857142857143
1 0 0.6460176991150443
1 0 0.6403508771929824
1 -1 0.6434782608695652
0 0 0.6379310344827587
0 0 0.6324786324786325
1 -1 0.635593220338983
0 -1 0.6386554621848739
2 0 0.6333333333333333
0 -1 0.6363636363636364
1 -1 0.639344262295082
1 -1 0.6422764227642277
1 0 0.6370967741935484
1 0 0.632
0 -1 0.6349206349206349
0 0 0.6299212598425197
0 0 0.625
0 -1 0.627906976744186
1 -1 0.6307692307692307
1 -1 0.6335877862595419
1 0 0.6287878787878788
0 -1 0.631578947368421
1 -1 0.6343283582089553
0 -1 0.6370370370370371
1 -1 0.6397058823529411
0 -1 0.6423357664233577
1 0 0.6376811594202898
1 0 0.6330935251798561
0 -1 0.6357142857142857
1 -1 0.6382978723404256
2 -1 0.6408450704225352
1 -1 0.6433566433566433
0 -1 0.6458333333333334
1 -1 0.6482758620689655
1 -1 0.6506849315068494
0 -1 0.6530612244897959
1 0 0.6486486486486487
0 0 0.6442953020134228
1 -1 0.6466666666666666
0 0 0.6423841059602649
1 -1 0.6447368421052632
1 -1 0.6470588235294118
0 -1 0.6493506493506493
0 0 0.6451612903225806
0 0 0.6410256410256411
1 -1 0.643312101910828
1 -1 0.6455696202531646
1 0 0.6415094339622641
1 -1 0.64375
1 -1 0.6459627329192547
1 -1 0.6481481481481481
1 -1 0.6503067484662577
1 -1 0.6524390243902439
2 -1 0.6545454545454545
1 0 0.6506024096385542
1 0 0.6467065868263473
1 -1 0.6488095238095238
0 -1 0.650887573964497
1 0 0.6470588235294118
1 -1 0.6491228070175439
0 -1 0.6511627906976745
0 0 0.6473988439306358
0 0 0.6436781609195402
1 -1 0.6457142857142857
1 -1 0.6477272727272727
2 0 0.6440677966101694
2 -1 0.6460674157303371
1 -1 0.6480446927374302
1 -1 0.65
0 -1 0.6519337016574586
0 -1 0.6538461538461539
1 -1 0.6557377049180327
2 -1 0.657608695652174
1 -1 0.6594594594594595
0 -1 0.6612903225806451
1 -1 0.6631016042780749
0 -1 0.6648936170212766
0 -1 0.6666666666666666
1 -1 0.6684210526315789
1 -1 0.6701570680628273
1 -1 0.671875
0 -1 0.6735751295336787
0 -1 0.6752577319587629
1 0 0.6717948717948717
1 -1 0.673469387755102
0 -1 0.6751269035532995
0 -1 0.6767676767676768
2 -1 0.678391959798995
1 -1 0.68
1 0 0.6766169154228856
1 -1 0.6782178217821783
1 0 0.6748768472906403
2 -1 0.6764705882352942
1 -1 0.6780487804878049
1 0 0.6747572815533981
0 -1 0.6763285024154589
0 -1 0.6778846153846154
1 0 0.6746411483253588
1 -1 0.6761904761904762
1 -1 0.6777251184834123
1 -1 0.6792452830188679
1 -1 0.6807511737089202
1 -1 0.6822429906542056
1 -1 0.6837209302325581
1 -1 0.6851851851851852
0 0 0.6820276497695853
0 -1 0.6834862385321101
0 -1 0.684931506849315
1 0 0.6818181818181818
1 -1 0.6832579185520362
1 0 0.6801801801801802
1 0 0.6771300448430493
1 0 0.6741071428571429
1 0 0.6711111111111111
2 -1 0.672566371681416
1 -1 0.6740088105726872
1 0 0.6710526315789473
1 0 0.6681222707423581
0 0 0.6652173913043479
2 0 0.6623376623376623
1 -1 0.6637931034482759
1 -1 0.6652360515021459
1 -1 0.6666666666666666
0 0 0.6638297872340425
1 -1 0.6652542372881356
1 0 0.6624472573839663
1 -1 0.6638655462184874
0 0 0.6610878661087866
1 0 0.6583333333333333
0 -1 0.6597510373443983
2 -1 0.6611570247933884
1 -1 0.6625514403292181
1 -1 0.6639344262295082
1 -1 0.6653061224489796
1 -1 0.6666666666666666
1 -1 0.6680161943319838
1 -1 0.6693548387096774
1 -1 0.6706827309236948
0 -1 0.672
1 -1 0.6733067729083665
0 0 0.6706349206349206
1 -1 0.6719367588932806
1 0 0.6692913385826772
0 -1 0.6705882352941176
1 0 0.66796875
1 0 0.6653696498054474
1 0 0.6627906976744186
1 -1 0.6640926640926641
1 -1 0.6653846153846154
0 0 0.6628352490421456
0 0 0.6603053435114504
1 -1 0.6615969581749049
0 -1 0.6628787878787878
1 0 0.660377358490566
1 -1 0.6616541353383458
1 -1 0.6629213483146067
0 -1 0.664179104477612
0 -1 0.6654275092936803
2 -1 0.6666666666666666
1 -1 0.6678966789667896
1 0 0.6654411764705882
0 -1 0.6666666666666666
2 0 0.6642335766423357
0 -1 0.6654545454545454
1 -1 0.6666666666666666
1 0 0.6642599277978339
1 0 0.6618705035971223
1 -1 0.6630824372759857
1 -1 0.6642857142857143
1 -1 0.6654804270462633
2 0 0.6631205673758865
0 -1 0.6643109540636042
1 0 0.6619718309859155
1 0 0.6596491228070176
1 -1 0.6608391608391608
0 -1 0.662020905923345
1 -1 0.6631944444444444
0 -1 0.6643598615916955
1 0 0.6620689655172414
0 0 0.6597938144329897
0 0 0.6575342465753424
0 0 0.6552901023890785
1 -1 0.6564625850340136
1 0 0.6542372881355932
1 0 0.652027027027027
1 -1 0.6531986531986532
2 0 0.6510067114093959
0 -1 0.6521739130434783
0 0 0.65
0 0 0.6478405315614618
1 0 0.6456953642384106
0 -1 0.6468646864686468
0 -1 0.6480263157894737
1 -1 0.6491803278688525
1 0 0.6470588235294118
0 -1 0.6482084690553745
2 0 0.6461038961038961
1 0 0.6440129449838188
1 0 0.6419354838709678
1 -1 0.6430868167202572
1 -1 0.6442307692307693
1 -1 0.645367412140575
0 0 0.643312101910828
0 -1 0.6444444444444445
1 -1 0.6455696202531646
1 0 0.6435331230283912
2 -1 0.6446540880503144
0 0 0.6426332288401254
1 0 0.640625
1 0 0.6386292834890965
1 -1 0.639751552795031
2 -1 0.6408668730650154
2 0 0.6388888888888888
0 -1 0.64
1 -1 0.6411042944785276
0 -1 0.6422018348623854
1 -1 0.6432926829268293
1 -1 0.6443768996960486
0 -1 0.6454545454545455
0 0 0.6435045317220544
1 -1 0.6445783132530121
1 -1 0.6456456456456456
0 -1 0.6467065868263473
2 -1 0.6477611940298508
1 0 0.6458333333333334
1 -1 0.6468842729970327
1 -1 0.6479289940828402
2 -1 0.6489675516224189
1 -1 0.65
0 -1 0.6510263929618768
1 -1 0.652046783625731
1 -1 0.6530612244897959
1 0 0.6511627906976745
0 -1 0.6521739130434783
1 -1 0.653179190751445
0 -1 0.654178674351585
1 -1 0.6551724137931034
1 -1 0.6561604584527221
1 -1 0.6571428571428571
0 -1 0.6581196581196581
0 0 0.65625
0 -1 0.6572237960339944
1 -1 0.6581920903954802
2 -1 0.6591549295774648
1 -1 0.6601123595505618
0 -1 0.6610644257703081
1 -1 0.6620111731843575
0 -1 0.6629526462395543
0 -1 0.6638888888888889
0 -1 0.6648199445983379
0 -1 0.6657458563535912
0 -1 0.6666666666666666
0 -1 0.6675824175824175
1 -1 0.6684931506849315
1 -1 0.6693989071038251
2 0 0.667574931880109
0 0 0.6657608695652174
1 0 0.6639566395663956
1 0 0.6621621621621622
1 -1 0.6630727762803235
1 -1 0.6639784946236559
0 0 0.6621983914209115
1 0 0.660427807486631
0 0 0.6586666666666666
1 -1 0.6595744680851063
0 0 0.6578249336870027
1 -1 0.6587301587301587
1 0 0.6569920844327177
2 -1 0.6578947368421053
1 -1 0.6587926509186351
0 -1 0.6596858638743456
1 0 0.6579634464751958
2 -1 0.6588541666666666
1 -1 0.6597402597402597
2 -1 0.6606217616580311
0 -1 0.661498708010336
1 -1 0.6623711340206185
0 0 0.6606683804627249
2 -1 0.6615384615384615
1 0 0.659846547314578
1 -1 0.6607142857142857
1 -1 0.6615776081424937
2 0 0.6598984771573604
1 -1 0.660759493670886
0 -1 0.6616161616161617
1 0 0.6599496221662469
1 -1 0.6608040201005025
0 -1 0.6616541353383458
2 -1 0.6625
2 0 0.6608478802992519
1 0 0.6592039800995025
1 -1 0.6600496277915633
2 -1 0.6608910891089109
1 -1 0.6617283950617284
1 -1 0.6625615763546798
1 -1 0.6633906633906634
2 0 0.6617647058823529
1 -1 0.6625916870415648
1 -1 0.6634146341463415
1 0 0.6618004866180048
1 0 0.6601941747572816
1 0 0.6585956416464891
1 0 0.6570048309178744
1 0 0.655421686746988
0 -1 0.65625
0 -1 0.657074340527578
0 -1 0.6578947368421053
1 0 0.6563245823389021
2 -1 0.6571428571428571
1 0 0.6555819477434679
1 0 0.6540284360189573
2 -1 0.6548463356973995
2 -1 0.6556603773584906
0 -1 0.6564705882352941
0 -1 0.6572769953051644
1 0 0.6557377049180327
1 0 0.6542056074766355
1 0 0.6526806526806527
0 -1 0.6534883720930232
1 0 0.6519721577726219
0 -1 0.6527777777777778
1 0 0.651270207852194
1 0 0.6497695852534562
0 -1 0.6505747126436782
1 0 0.6490825688073395
0 -1 0.6498855835240275
0 -1 0.6506849315068494
1 0 0.6492027334851936
0 -1 0.65
2 -1 0.6507936507936508
1 0 0.6493212669683258
2 -1 0.6501128668171557
2 -1 0.6509009009009009
0 0 0.6494382022471911
1 0 0.647982062780269
1 0 0.6465324384787472
2 -1 0.6473214285714286
0 -1 0.6481069042316259
2 -1 0.6488888888888888
0 -1 0.6496674057649667
1 0 0.6482300884955752
1 0 0.6467991169977925
1 0 0.6453744493392071
0 -1 0.6461538461538462
1 0 0.6447368421052632
0 -1 0.6455142231947484
1 0 0.6441048034934498
0 -1 0.644880174291939
1 0 0.6434782608695652
1 0 0.6420824295010846
1 0 0.6406926406926406
0 -1 0.6414686825053996
1 0 0.6400862068965517
0 -1 0.6408602150537634
1 0 0.6394849785407726
2 -1 0.6402569593147751
0 -1 0.6410256410256411
2 -1 0.6417910447761194
0 -1 0.6425531914893617
1 0 0.6411889596602972
0 -1 0.6419491525423728
0 -1 0.642706131078224
1 0 0.6413502109704642
0 -1 0.6421052631578947
0 -1 0.6428571428571429
1 0 0.6415094339622641
1 0 0.6401673640167364
0 -1 0.6409185803757829
0 -1 0.6416666666666667
2 -1 0.6424116424116424
1 0 0.6410788381742739
1 0 0.639751552795031
1 0 0.6384297520661157
1 0 0.6371134020618556
1 0 0.6358024691358025
2 -1 0.63655030800821355
2 -1 0.6372950819672131
1 0 0.6359918200408998
0 -1 0.636734693877551
1 0 0.6354378818737271
1 0 0.6341463414634146
1 0 0.6328600405679513
2 -1 0.6336032388663968
1 0 0.6323232323232323
0 -1 0.6330645161290323
1 0 0.6317907444668008
0 -1 0.6325301204819277
0 -1 0.6332665330661322
1 0 0.632
1 0 0.6307385229540918
0 -1 0.6314741035856574
1 0 0.6302186878727635
0 -1 0.6309523809523809
0 -1 0.6316831683168317
1 0 0.6304347826086957
1 0 0.6291913214990138
0 -1 0.6299212598425197
1 0 0.6286836935166994
1 0 0.6274509803921569
0 -1 0.6281800391389433
1 0 0.626953125
0 -1 0.6276803118908382
1 0 0.6264591439688716
1 0 0.625242718446602
2 -1 0.625968992248062
1 0 0.6247582205029013
1 0 0.6235521235521235
1 0 0.6223506743737958
1 0 0.6211538461538462
1 0 0.6199616122840691
0 0 0.6187739463601533
0 0 0.6175908221797323
1 0 0.6164122137404581
1 0 0.6152380952380953
1 0 0.6140684410646388
2 -1 0.6148007590132827
1 0 0.6136363636363636
1 0 0.6124763705103969
0 -1 0.6132075471698113
0 -1 0.6139359698681732
0 -1 0.6146616541353384
1 0 0.6135084427767354
1 0 0.6123595505617978
1 0 0.611214953271028
1 0 0.6100746268656716
0 -1 0.6108007448789572
1 0 0.6096654275092936
0 -1 0.6103896103896104
2 -1 0.6111111111111112
1 0 0.609981515711645
0 -1 0.6107011070110702
0 -1 0.6114180478821363
1 0 0.6102941176470589
0 -1 0.6110091743119266
1 0 0.6098901098901099
1 0 0.6087751371115173
1 0 0.6076642335766423
0 -1 0.6083788706739527
1 0 0.6072727272727273
1 0 0.6061705989110708
1 0 0.605072463768116
2 -1 0.6057866184448463
0 0 0.6046931407942239
1 0 0.6036036036036037
0 -1 0.60431654676259
1 0 0.6032315978456014
0 -1 0.6039426523297491
0 -1 0.6046511627906976
1 0 0.6035714285714285
2 -1 0.6042780748663101
1 0 0.603202846975089
0 -1 0.6039076376554174
2 -1 0.6046099290780141
2 -1 0.6053097345132743
1 0 0.6042402826855123
2 -1 0.6049382716049383
0 -1 0.6056338028169014
1 0 0.6045694200351494
0 -1 0.6052631578947368
2 -1 0.6059544658493871
1 0 0.6048951048951049
0 -1 0.6055846422338569
0 -1 0.6062717770034843
1 0 0.6052173913043478
1 0 0.6041666666666666
0 -1 0.6048526863084922
1 0 0.6038062283737025
0 -1 0.6044905008635578
1 0 0.603448275862069
0 -1 0.6041308089500861
0 -1 0.6048109965635738
1 0 0.6037735849056604
1 0 0.6027397260273972
1 0 0.6017094017094017
1 0 0.6006825938566553
1 0 0.5996592844974447
1 0 0.5986394557823129
1 0 0.597623089983022
1 0 0.5966101694915255
1 0 0.5956006768189509
0 -1 0.5962837837837838
1 0 0.5952782462057336
1 0 0.5942760942760943
1 0 0.5932773109243697
1 0 0.5922818791946308
2 -1 0.592964824120603
1 0 0.5919732441471572
0 -1 0.5926544240400667
0 -1 0.5933333333333334
1 0 0.5923460898502496
1 0 0.5913621262458472
0 -1 0.5920398009950248
0 -1 0.5927152317880795
2 -1 0.5933884297520661
1 0 0.5924092409240924
0 -1 0.5930807248764415
0 -1 0.59375
1 0 0.5927750410509032
1 0 0.5918032786885246
0 -1 0.5924713584288053
0 -1 0.5931372549019608
1 0 0.5921696574225123
1 0 0.5912052117263844
1 0 0.5902439024390244
1 0 0.5892857142857143
1 0 0.5883306320907618
1 0 0.587378640776699
0 -1 0.5880452342487884
1 0 0.5870967741935483
0 -1 0.5877616747181964
1 0 0.5868167202572347
1 0 0.5858747993579454
0 -1 0.5865384615384616
1 0 0.5856
1 0 0.5846645367412141
2 -1 0.5853269537480064
0 -1 0.5859872611464968
2 -1 0.5866454689984102
2 -1 0.5873015873015873
1 0 0.5863708399366085
0 -1 0.5870253164556962
0 -1 0.5876777251184834
1 0 0.5867507886435331
1 0 0.5858267716535434
2 -1 0.5864779874213837
0 -1 0.5871271585557299
1 0 0.5862068965517241
1 0 0.5852895148669797
1 0 0.584375
1 0 0.5834633385335414
0 -1 0.5841121495327103
1 0 0.583203732503888
1 0 0.5822981366459627
1 0 0.5813953488372093
0 -1 0.5820433436532507
