Y reward cum_regret
0 -1 1
1 -1 1
1 -1 1
1 0 0.75
0 -1 0.8
2 -1 0.8333333333333334
1 -1 0.8571428571428571
1 -1 0.875
1 -1 0.8888888888888888
1 0 0.8
1 -1 0.8181818181818182
2 -1 0.8333333333333334
1 -1 0.8461538461538461
0 -1 0.8571428571428571
1 -1 0.8666666666666667
2 -1 0.875
0 0 0.8235294117647058
0 -1 0.8333333333333334
1 0 0.7894736842105263
0 -1 0.8
1 -1 0.8095238095238095
0 -1 0.8181818181818182
1 -1 0.8260869565217391
2 0 0.7916666666666666
1 -1 0.8
0 -1 0.8076923076923077
0 0 0.7777777777777778
1 0 0.75
1 0 0.7241379310344828
0 -1 0.7333333333333333
1 -1 0.7419354838709677
1 -1 0.75
2 -1 0.7575757575757576
0 -1 0.7647058823529411
0 0 0.7428571428571429
0 -1 0.75
0 -1 0.7567567567567568
0 -1 0.7631578947368421
0 -1 0.7692307692307693
0 0 0.75
1 -1 0.7560975609756098
2 -1 0.7619047619047619
1 -1 0.7674418604651163
1 -1 0.7727272727272727
1 0 0.7555555555555555
0 0 0.7391304347826086
0 -1 0.7446808510638298
0 -1 0.75
1 -1 0.7551020408163265
0 -1 0.76
0 -1 0.7647058823529411
1 0 0.75
1 -1 0.7547169811320755
0 0 0.7407407407407407
1 0 0.7272727272727273
1 0 0.7142857142857143
2 0 0.7017543859649122
1 -1 0.7068965517241379
2 -1 0.711864406779661
0 -1 0.7166666666666667
1 -1 0.7213114754098361
1 -1 0.7258064516129032
0 -1 0.7301587301587301
1 0 0.71875
0 0 0.7076923076923077
1 -1 0.7121212121212122
2 0 0.7014925373134329
0 0 0.6911764705882353
1 -1 0.6956521739130435
1 -1 0.7
0 0 0.6901408450704225
0 -1 0.6944444444444444
1 0 0.684931506849315
0 -1 0.6891891891891891
1 -1 0.6933333333333334
0 -1 0.6973684210526315
1 0 0.6883116883116883
1 0 0.6794871794871795
1 -1 0.6835443037974683
0 -1 0.6875
1 0 0.6790123456790124
0 -1 0.6829268292682927
1 -1 0.6867469879518072
1 -1 0.6904761904761905
0 0 0.6823529411764706
0 -1 0.686046511627907
1 0 0.6781609195402298
1 0 0.6704545454545454
1 -1 0.6741573033707865
0 -1 0.6777777777777778
1 -1 0.6813186813186813
1 0 0.6739130434782609
1 -1 0.6774193548387096
1 0 0.6702127659574468
1 0 0.6631578947368421
1 0 0.65625
1 0 0.6494845360824743
2 -1 0.6530612244897959
2 -1 0.6565656565656566
1 0 0.65
1 0 0.6435643564356436
0 -1 0.6470588235294118
0 -1 0.6504854368932039
1 -1 0.6538461538461539
1 -1 0.6571428571428571
0 0 0.6509433962264151
0 -1 0.6542056074766355
0 -1 0.6574074074074074
1 -1 0.6605504587155964
1 0 0.6545454545454545
1 -1 0.6576576576576577
1 0 0.6517857142857143
1 0 0.6460176991150443
1 0 0.6403508771929824
1 -1 0.6434782608695652
0 0 0.6379310344827587
0 0 0.6324786324786325
1 -1 0.635593220338983
0 -1 0.6386554621848739
2 0 0.6333333333333333
0 -1 0.6363636363636364
1 -1 0.639344262295082
1 -1 0.6422764227642277
1 0 0.6370967741935484
1 0 0.632
0 -1 0.6349206349206349
0 0 0.6299212598425197
0 0 0.625
0 -1 0.627906976744186
1 -1 0.6307692307692307
1 -1 0.6335877862595419
1 0 0.6287878787878788
0 -1 0.631578947368421
1 -1 0.6343283582089553
0 -1 0.6370370370370371
1 -1 0.6397058823529411
0 -1 0.6423357664233577
1 0 0.6376811594202898
1 0 0.6330935251798561
0 -1 0.6357142857142857
1 -1 0.6382978723404256
2 -1 0.6408450704225352
1 -1 0.6433566433566433
0 -1 0.6458333333333334
1 -1 0.6482758620689655
1 -1 0.6506849315068494
0 -1 0.6530612244897959
1 0 0.6486486486486487
0 0 0.6442953020134228
1 -1 0.6466666666666666
0 0 0.6423841059602649
1 -1 0.6447368421052632
1 -1 0.6470588235294118
0 -1 0.6493506493506493
0 0 0.6451612903225806
0 0 0.6410256410256411
1 -1 0.643312101910828
1 -1 0.6455696202531646
1 0 0.6415094339622641
1 -1 0.64375
1 -1 0.6459627329192547
1 -1 0.6481481481481481
1 -1 0.6503067484662577
1 -1 0.6524390243902439
2 -1 0.6545454545454545
1 0 0.6506024096385542
1 0 0.6467065868263473
1 -1 0.6488095238095238
0 -1 0.650887573964497
1 0 0.6470588235294118
1 -1 0.6491228070175439
0 -1 0.6511627906976745
0 0 0.6473988439306358
0 0 0.6436781609195402
1 -1 0.6457142857142857
1 -1 0.6477272727272727
2 0 0.6440677966101694
2 -1 0.6460674157303371
1 -1 0.6480446927374302
1 -1 0.65
0 -1 0.6519337016574586
0 -1 0.6538461538461539
1 -1 0.6557377049180327
2 -1 0.657608695652174
1 -1 0.6594594594594595
0 -1 0.6612903225806451
1 -1 0.6631016042780749
0 -1 0.6648936170212766
0 -1 0.6666666666666666
1 -1 0.6684210526315789
1 -1 0.6701570680628273
1 -1 0.671875
0 -1 0.6735751295336787
0 -1 0.6752577319587629
1 0 0.6717948717948717
1 -1 0.673469387755102
0 -1 0.6751269035532995
0 -1 0.6767676767676768
2 -1 0.678391959798995
1 -1 0.68
1 0 0.6766169154228856
1 -1 0.6782178217821783
1 0 0.6748768472906403
2 -1 0.6764705882352942
1 -1 0.6780487804878049
1 0 0.6747572815533981
0 -1 0.6763285024154589
0 -1 0.6778846153846154
1 0 0.6746411483253588
1 -1 0.6761904761904762
1 -1 0.6777251184834123
1 -1 0.6792452830188679
1 -1 0.6807511737089202
1 -1 0.6822429906542056
1 -1 0.6837209302325581
1 -1 0.6851851851851852
0 0 0.6820276497695853
0 -1 0.6834862385321101
0 -1 0.684931506849315
1 0 0.6818181818181818
1 -1 0.6832579185520362
1 0 0.6801801801801802
1 0 0.6771300448430493
1 0 0.6741071428571429
1 0 0.6711111111111111
2 -1 0.672566371681416
1 -1 0.6740088105726872
1 0 0.6710526315789473
1 0 0.6681222707423581
0 0 0.6652173913043479
2 0 0.6623376623376623
1 -1 0.6637931034482759
1 -1 0.6652360515021459
1 -1 0.6666666666666666
0 0 0.6638297872340425
1 -1 0.6652542372881356
1 0 0.6624472573839663
1 -1 0.6638655462184874
0 0 0.6610878661087866
1 0 0.6583333333333333
0 -1 0.6597510373443983
2 -1 0.6611570247933884
1 -1 0.6625514403292181
1 -1 0.6639344262295082
1 -1 0.6653061224489796
1 -1 0.6666666666666666
1 -1 0.6680161943319838
1 -1 0.6693548387096774
1 -1 0.6706827309236948
0 -1 0.672
1 -1 0.6733067729083665
0 0 0.6706349206349206
1 -1 0.6719367588932806
1 0 0.6692913385826772
0 -1 0.6705882352941176
1 0 0.66796875
1 0 0.6653696498054474
1 0 0.6627906976744186
1 -1 0.6640926640926641
1 -1 0.6653846153846154
0 0 0.6628352490421456
0 0 0.6603053435114504
1 -1 0.6615969581749049
0 -1 0.6628787878787878
1 0 0.660377358490566
1 -1 0.6616541353383458
1 -1 0.6629213483146067
0 -1 0.664179104477612
0 -1 0.6654275092936803
2 -1 0.6666666666666666
1 -1 0.6678966789667896
1 0 0.6654411764705882
0 -1 0.6666666666666666
2 0 0.6642335766423357
0 -1 0.6654545454545454
1 -1 0.6666666666666666
1 0 0.6642599277978339
1 0 0.6618705035971223
1 -1 0.6630824372759857
1 -1 0.6642857142857143
1 -1 0.6654804270462633
2 0 0.6631205673758865
0 -1 0.6643109540636042
1 0 0.6619718309859155
1 0 0.6596491228070176
1 -1 0.6608391608391608
0 -1 0.662020905923345
1 -1 0.6631944444444444
0 -1 0.6643598615916955
1 0 0.6620689655172414
0 0 0.6597938144329897
0 0 0.6575342465753424
0 0 0.6552901023890785
1 -1 0.6564625850340136
1 0 0.6542372881355932
1 0 0.652027027027027
1 -1 0.6531986531986532
2 0 0.6510067114093959
0 -1 0.6521739130434783
0 0 0.65
0 0 0.6478405315614618
1 0 0.6456953642384106
0 -1 0.6468646864686468
0 -1 0.6480263157894737
1 -1 0.6491803278688525
1 0 0.6470588235294118
0 -1 0.6482084690553745
2 0 0.6461038961038961
1 0 0.6440129449838188
1 0 0.6419354838709678
1 -1 0.6430868167202572
1 -1 0.6442307692307693
1 -1 0.645367412140575
0 0 0.643312101910828
0 -1 0.6444444444444445
1 -1 0.6455696202531646
1 0 0.6435331230283912
2 -1 0.6446540880503144
0 0 0.6426332288401254
1 0 0.640625
1 0 0.6386292834890965
1 -1 0.639751552795031
2 -1 0.6408668730650154
2 0 0.6388888888888888
0 -1 0.64
1 -1 0.6411042944785276
0 -1 0.6422018348623854
1 -1 0.6432926829268293
1 -1 0.6443768996960486
0 -1 0.6454545454545455
0 0 0.6435045317220544
1 -1 0.6445783132530121
1 -1 0.6456456456456456
0 -1 0.6467065868263473
2 -1 0.6477611940298508
1 0 0.6458333333333334
1 -1 0.6468842729970327
1 -1 0.6479289940828402
2 -1 0.6489675516224189
1 -1 0.65
0 -1 0.6510263929618768
1 -1 0.652046783625731
1 -1 0.6530612244897959
1 0 0.6511627906976745
0 -1 0.6521739130434783
1 -1 0.653179190751445
0 -1 0.654178674351585
1 -1 0.6551724137931034
1 -1 0.6561604584527221
1 -1 0.6571428571428571
0 -1 0.6581196581196581
0 0 0.65625
0 -1 0.6572237960339944
1 -1 0.6581920903954802
2 -1 0.6591549295774648
1 -1 0.6601123595505618
0 -1 0.6610644257703081
1 -1 0.6620111731843575
0 -1 0.6629526462395543
0 -1 0.6638888888888889
0 -1 0.6648199445983379
0 -1 0.6657458563535912
0 -1 0.6666666666666666
0 -1 0.6675824175824175
1 -1 0.6684931506849315
1 -1 0.6693989071038251
2 0 0.667574931880109
0 0 0.6657608695652174
1 0 0.6639566395663956
1 0 0.6621621621621622
1 -1 0.6630727762803235
1 -1 0.6639784946236559
0 0 0.6621983914209115
1 0 0.660427807486631
0 0 0.6586666666666666
1 -1 0.6595744680851063
0 0 0.6578249336870027
1 -1 0.6587301587301587
1 0 0.6569920844327177
2 -1 0.6578947368421053
1 -1 0.6587926509186351
0 -1 0.6596858638743456
1 0 0.6579634464751958
2 -1 0.6588541666666666
1 -1 0.6597402597402597
2 -1 0.6606217616580311
0 -1 0.661498708010336
1 -1 0.6623711340206185
0 0 0.6606683804627249
2 -1 0.6615384615384615
1 0 0.659846547314578
1 -1 0.6607142857142857
1 -1 0.6615776081424937
2 0 0.6598984771573604
1 -1 0.660759493670886
0 -1 0.6616161616161617
1 0 0.6599496221662469
1 -1 0.6608040201005025
0 -1 0.6616541353383458
2 -1 0.6625
2 0 0.6608478802992519
1 0 0.6592039800995025
1 -1 0.6600496277915633
2 -1 0.6608910891089109
1 -1 0.6617283950617284
1 -1 0.6625615763546798
1 -1 0.6633906633906634
2 0 0.6617647058823529
1 -1 0.6625916870415648
1 -1 0.6634146341463415
1 -1 0.6642335766423357
1 0 0.662621359223301
1 -1 0.6634382566585957
1 -1 0.6642512077294686
1 -1 0.6650602409638554
0 -1 0.6658653846153846
0 -1 0.6666666666666666
0 0 0.6650717703349283
1 0 0.6634844868735084
2 -1 0.6642857142857143
1 -1 0.665083135391924
1 -1 0.6658767772511849
2 0 0.6643026004728132
2 0 0.6627358490566038
0 -1 0.6635294117647059
0 -1 0.6643192488262911
1 -1 0.6651053864168618
1 -1 0.6658878504672897
1 -1 0.6666666666666666
0 0 0.6651162790697674
1 0 0.6635730858468677
0 -1 0.6643518518518519
1 -1 0.6651270207852193
1 -1 0.6658986175115207
0 -1 0.6666666666666666
1 -1 0.6674311926605505
0 0 0.665903890160183
0 -1 0.6666666666666666
1 -1 0.6674259681093394
0 -1 0.6681818181818182
2 -1 0.6689342403628118
1 -1 0.669683257918552
2 0 0.6681715575620768
2 -1 0.668918918918919
0 0 0.6674157303370787
1 0 0.6659192825112108
1 -1 0.6666666666666666
2 -1 0.6674107142857143
0 -1 0.6681514476614699
2 -1 0.6688888888888889
0 -1 0.6696230598669624
1 0 0.668141592920354
1 -1 0.6688741721854304
1 -1 0.6696035242290749
0 -1 0.6703296703296703
1 -1 0.6710526315789473
0 0 0.6695842450765864
1 -1 0.6703056768558951
0 0 0.6688453159041394
1 -1 0.6695652173913044
1 0 0.6681127982646421
1 0 0.6666666666666666
0 0 0.6652267818574514
1 -1 0.665948275862069
0 0 0.6645161290322581
1 -1 0.6652360515021459
2 -1 0.6659528907922913
0 0 0.6645299145299145
2 0 0.6631130063965884
0 0 0.6617021276595745
1 0 0.6602972399150743
0 -1 0.6610169491525424
0 0 0.6596194503171248
1 -1 0.6603375527426161
0 0 0.6589473684210526
0 0 0.657563025210084
1 -1 0.6582809224318659
1 -1 0.6589958158995816
0 0 0.6576200417536534
0 -1 0.6583333333333333
2 -1 0.659043659043659
1 0 0.6576763485477178
1 -1 0.6583850931677019
1 -1 0.6590909090909091
1 -1 0.6597938144329897
1 -1 0.6604938271604939
2 0 0.6591375770020534
2 -1 0.6598360655737705
1 -1 0.6605316973415133
0 -1 0.6612244897959184
1 -1 0.6619144602851323
1 -1 0.6626016260162602
1 -1 0.6632860040567952
2 -1 0.6639676113360324
1 -1 0.6646464646464646
0 0 0.6633064516129032
1 -1 0.6639839034205232
0 -1 0.6646586345381527
0 0 0.6633266533066132
1 -1 0.664
1 -1 0.6646706586826348
0 -1 0.6653386454183267
1 -1 0.6660039761431411
0 -1 0.6666666666666666
0 -1 0.6673267326732674
1 -1 0.6679841897233202
1 -1 0.6686390532544378
0 -1 0.6692913385826772
1 -1 0.6699410609037328
1 0 0.6686274509803921
0 0 0.6673189823874756
1 0 0.666015625
0 -1 0.6666666666666666
1 0 0.6653696498054474
1 -1 0.6660194174757281
2 -1 0.6666666666666666
1 0 0.6653771760154739
1 -1 0.666023166023166
1 -1 0.6666666666666666
1 0 0.6653846153846154
1 0 0.6641074856046065
0 -1 0.6647509578544061
0 -1 0.6653919694072657
1 -1 0.666030534351145
1 0 0.6647619047619048
1 0 0.6634980988593155
2 -1 0.6641366223908919
1 -1 0.6647727272727273
1 -1 0.665406427221172
0 -1 0.6660377358490566
0 -1 0.6666666666666666
0 -1 0.6672932330827067
1 -1 0.6679174484052532
1 0 0.6666666666666666
1 -1 0.6672897196261682
1 0 0.6660447761194029
0 -1 0.6666666666666666
1 0 0.6654275092936803
0 0 0.6641929499072357
2 -1 0.6648148148148149
1 -1 0.6654343807763401
0 0 0.6642066420664207
0 -1 0.6648250460405156
1 0 0.6636029411764706
0 0 0.6623853211009174
1 -1 0.663003663003663
1 0 0.6617915904936015
1 0 0.6605839416058394
0 -1 0.6612021857923497
1 -1 0.6618181818181819
1 0 0.6606170598911071
1 -1 0.6612318840579711
2 -1 0.6618444846292948
0 -1 0.6624548736462094
1 -1 0.6630630630630631
0 -1 0.6636690647482014
1 -1 0.6642728904847397
0 -1 0.6648745519713262
0 -1 0.6654740608228981
1 -1 0.6660714285714285
2 0 0.6648841354723708
1 -1 0.6654804270462633
0 -1 0.6660746003552398
2 -1 0.6666666666666666
2 -1 0.6672566371681415
1 -1 0.6678445229681979
2 -1 0.6684303350970018
0 0 0.6672535211267606
1 -1 0.6678383128295254
0 0 0.6666666666666666
2 -1 0.6672504378283712
1 -1 0.6678321678321678
0 -1 0.6684118673647469
0 -1 0.6689895470383276
1 0 0.6678260869565218
1 -1 0.6684027777777778
0 -1 0.6689774696707106
1 0 0.6678200692041523
0 -1 0.6683937823834197
1 -1 0.6689655172413793
0 0 0.6678141135972461
0 -1 0.6683848797250859
1 -1 0.6689536878216124
1 -1 0.6695205479452054
1 -1 0.67008547008547
1 -1 0.6706484641638225
1 0 0.6695059625212947
1 -1 0.6700680272108843
1 0 0.6689303904923599
1 -1 0.6694915254237288
1 -1 0.6700507614213198
0 -1 0.6706081081081081
1 0 0.6694772344013491
1 0 0.6683501683501684
1 0 0.6672268907563025
1 0 0.6661073825503355
2 -1 0.6666666666666666
1 0 0.6655518394648829
0 -1 0.666110183639399
0 -1 0.6666666666666666
1 0 0.6655574043261231
1 0 0.6644518272425249
0 -1 0.6650082918739635
0 -1 0.6655629139072847
2 -1 0.6661157024793388
1 0 0.665016501650165
0 -1 0.6655683690280065
0 -1 0.6661184210526315
1 0 0.6650246305418719
1 0 0.6639344262295082
0 -1 0.6644844517184942
0 -1 0.6650326797385621
1 0 0.6639477977161501
1 0 0.6628664495114006
1 0 0.6617886178861788
1 0 0.6607142857142857
1 0 0.6596434359805511
1 0 0.6585760517799353
0 -1 0.6591276252019386
1 0 0.6580645161290323
0 -1 0.6586151368760065
1 0 0.657556270096463
1 0 0.6565008025682183
0 -1 0.657051282051282
1 0 0.656
1 0 0.6549520766773163
2 -1 0.6555023923444976
0 -1 0.6560509554140127
2 -1 0.6565977742448331
2 -1 0.6571428571428571
1 0 0.6561014263074485
0 -1 0.6566455696202531
0 -1 0.6571879936808847
1 0 0.6561514195583596
1 0 0.6551181102362205
2 -1 0.6556603773584906
0 -1 0.6562009419152276
1 0 0.6551724137931034
1 0 0.6541471048513302
1 0 0.653125
1 0 0.6521060842433697
