Y reward cum_regret
1 -1 1
2 -1 1
1 0 0.6666666666666666
1 -1 0.75
1 0 0.6
0 0 0.5
0 0 0.42857142857142855
1 0 0.375
0 -1 0.4444444444444444
1 -1 0.5
1 -1 0.5454545454545454
1 0 0.5
1 -1 0.5384615384615384
0 -1 0.5714285714285714
0 -1 0.6
1 0 0.5625
0 0 0.5294117647058824
0 0 0.5
1 0 0.47368421052631576
0 -1 0.5
1 -1 0.5238095238095238
1 0 0.5
0 -1 0.5217391304347826
1 0 0.5
2 -1 0.52
0 0 0.5
1 -1 0.5185185185185185
0 -1 0.5357142857142857
1 -1 0.5517241379310345
1 0 0.5333333333333333
0 -1 0.5483870967741935
1 0 0.53125
1 0 0.5151515151515151
0 -1 0.5294117647058824
1 0 0.5142857142857142
1 0 0.5
2 -1 0.5135135135135135
0 -1 0.5263157894736842
0 -1 0.5384615384615384
0 -1 0.55
1 -1 0.5609756097560976
1 0 0.5476190476190477
1 0 0.5348837209302325
1 0 0.5227272727272727
1 0 0.5111111111111111
1 0 0.5
0 -1 0.5106382978723404
1 0 0.5
0 -1 0.5102040816326531
1 0 0.5
1 0 0.49019607843137253
1 0 0.4807692307692308
1 0 0.4716981132075472
1 0 0.46296296296296297
1 0 0.45454545454545453
1 0 0.44642857142857145
0 -1 0.45614035087719296
1 0 0.4482758620689655
1 0 0.4406779661016949
1 0 0.43333333333333335
1 0 0.4262295081967213
0 -1 0.43548387096774194
0 -1 0.4444444444444444
0 -1 0.453125
0 -1 0.46153846153846156
2 -1 0.4696969696969697
0 -1 0.47761194029850745
0 -1 0.4852941176470588
0 -1 0.4927536231884058
1 0 0.4857142857142857
0 -1 0.49295774647887325
1 0 0.4861111111111111
0 -1 0.4931506849315068
0 -1 0.5
0 -1 0.5066666666666667
1 0 0.5
0 -1 0.5064935064935064
2 -1 0.5128205128205128
0 -1 0.5189873417721519
1 0 0.5125
0 -1 0.5185185185185185
0 -1 0.524390243902439
2 -1 0.5301204819277109
1 0 0.5238095238095238
1 0 0.5176470588235295
1 0 0.5116279069767442
2 -1 0.5172413793103449
0 -1 0.5227272727272727
0 -1 0.5280898876404494
1 0 0.5222222222222223
1 0 0.5164835164835165
1 0 0.5108695652173914
2 -1 0.5161290322580645
1 0 0.5106382978723404
1 0 0.5052631578947369
1 0 0.5
1 0 0.4948453608247423
0 -1 0.5
1 0 0.494949494949495
1 0 0.49
0 -1 0.49504950495049505
0 -1 0.5
1 0 0.49514563106796117
0 -1 0.5
1 0 0.49523809523809526
1 0 0.49056603773584906
2 -1 0.4953271028037383
1 0 0.49074074074074076
0 -1 0.4954128440366973
0 -1 0.5
1 0 0.4954954954954955
1 0 0.49107142857142855
2 -1 0.49557522123893805
1 0 0.49122807017543857
1 0 0.48695652173913045
2 -1 0.49137931034482757
0 -1 0.49572649572649574
0 -1 0.5
2 -1 0.5042016806722689
0 -1 0.5083333333333333
1 0 0.5041322314049587
1 0 0.5
1 0 0.4959349593495935
1 0 0.49193548387096775
0 -1 0.496
0 -1 0.5
2 -1 0.5039370078740157
0 -1 0.5078125
1 0 0.5038759689922481
2 -1 0.5076923076923077
2 -1 0.5114503816793893
1 0 0.5075757575757576
2 -1 0.5112781954887218
1 0 0.5074626865671642
0 -1 0.5111111111111111
1 0 0.5073529411764706
0 -1 0.5109489051094891
2 -1 0.5144927536231884
0 -1 0.5179856115107914
1 0 0.5142857142857142
0 -1 0.5177304964539007
2 -1 0.5211267605633803
1 0 0.5174825174825175
1 0 0.5138888888888888
1 0 0.5103448275862069
1 0 0.5068493150684932
1 0 0.5034013605442177
0 -1 0.5067567567567568
1 0 0.5033557046979866
0 -1 0.5066666666666667
1 0 0.5033112582781457
1 0 0.5
2 -1 0.5032679738562091
1 0 0.5
1 0 0.4967741935483871
1 0 0.4935897435897436
2 -1 0.4968152866242038
1 0 0.4936708860759494
2 -1 0.4968553459119497
1 0 0.49375
0 -1 0.4968944099378882
1 0 0.49382716049382713
1 0 0.49079754601226994
1 0 0.4878048780487805
1 0 0.48484848484848486
2 -1 0.4879518072289157
2 -1 0.49101796407185627
